timestamp,message
1762871736265,"{""timestamp"":""2025-11-11T14:35:36.265Z"",""level"":""Error"",""requestId"":""4d06b921-e451-4da9-b973-f639befabfce"",""traceId"":""Root=1-691349b8-78a82cce7aa144ff2953d104;Parent=0ecf1a66edd274dc;Sampled=1;Lineage=1:43adf637:0"",""message"":""Unknown error responding to request: InvalidOperationException:
System.InvalidOperationException: Unable to resolve service for type \u0027AI4NGExperimentsLambda.Interfaces.ITaskService\u0027 while attempting to activate \u0027AI4NGExperimentsLambda.Controllers.TasksController\u0027.
   at Microsoft.Extensions.DependencyInjection.ActivatorUtilities.ThrowHelperUnableToResolveService(Type type, Type requiredBy)
   at lambda_method61(Closure, IServiceProvider, Object[])
   at Microsoft.AspNetCore.Mvc.Controllers.ControllerFactoryProvider.\u003C\u003Ec__DisplayClass6_0.\u003CCreateControllerFactory\u003Eg__CreateController|0(ControllerContext controllerContext)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Next(State\u0026 next, Scope\u0026 scope, Object\u0026 state, Boolean\u0026 isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.InvokeInnerFilterAsync()
--- End of stack trace from previous location ---
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeFilterPipelineAsync\u003Eg__Awaited|20_0(ResourceInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)
   at Microsoft.AspNetCore.Routing.EndpointMiddleware.\u003CInvoke\u003Eg__AwaitRequestTask|7_0(Endpoint endpoint, Task requestTask, ILogger logger)
   at Microsoft.AspNetCore.Authorization.AuthorizationMiddleware.Invoke(HttpContext context)
   at Microsoft.AspNetCore.Authentication.AuthenticationMiddleware.Invoke(HttpContext context)
   at AI4NGExperimentManagement.Shared.BaseStartup.\u003C\u003Ec.\u003C\u003CConfigure\u003Eb__1_0\u003Ed.MoveNext() in /home/runner/work/AI4NGExperimentManagementEngine/AI4NGExperimentManagementEngine/src/AI4NGExperimentManagement.Shared/BaseStartup.cs:line 108
--- End of stack trace from previous location ---
   at Amazon.Lambda.AspNetCoreServer.AbstractAspNetCoreFunction\u00602.ProcessRequest(ILambdaContext lambdaContext, Object context, InvokeFeatures features, Boolean rethrowUnhandledError)
InvalidOperationException:
System.InvalidOperationException: Unable to resolve service for type \u0027AI4NGExperimentsLambda.Interfaces.ITaskService\u0027 while attempting to activate \u0027AI4NGExperimentsLambda.Controllers.TasksController\u0027.
   at Microsoft.Extensions.DependencyInjection.ActivatorUtilities.ThrowHelperUnableToResolveService(Type type, Type requiredBy)
   at lambda_method61(Closure, IServiceProvider, Object[])
   at Microsoft.AspNetCore.Mvc.Controllers.ControllerFactoryProvider.\u003C\u003Ec__DisplayClass6_0.\u003CCreateControllerFactory\u003Eg__CreateController|0(ControllerContext controllerContext)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Next(State\u0026 next, Scope\u0026 scope, Object\u0026 state, Boolean\u0026 isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.InvokeInnerFilterAsync()
--- End of stack trace from previous location ---
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeFilterPipelineAsync\u003Eg__Awaited|20_0(ResourceInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)
   at Microsoft.AspNetCore.Routing.EndpointMiddleware.\u003CInvoke\u003Eg__AwaitRequestTask|7_0(Endpoint endpoint, Task requestTask, ILogger logger)
   at Microsoft.AspNetCore.Authorization.AuthorizationMiddleware.Invoke(HttpContext context)
   at Microsoft.AspNetCore.Authentication.AuthenticationMiddleware.Invoke(HttpContext context)
   at AI4NGExperimentManagement.Shared.BaseStartup.\u003C\u003Ec.\u003C\u003CConfigure\u003Eb__1_0\u003Ed.MoveNext() in /home/runner/work/AI4NGExperimentManagementEngine/AI4NGExperimentManagementEngine/src/AI4NGExperimentManagement.Shared/BaseStartup.cs:line 108
--- End of stack trace from previous location ---
   at Amazon.Lambda.AspNetCoreServer.AbstractAspNetCoreFunction\u00602.ProcessRequest(ILambdaContext lambdaContext, Object context, InvokeFeatures features, Boolean rethrowUnhandledError)
"",""errorType"":""System.InvalidOperationException"",""errorMessage"":""Unable to resolve service for type \u0027AI4NGExperimentsLambda.Interfaces.ITaskService\u0027 while attempting to activate \u0027AI4NGExperimentsLambda.Controllers.TasksController\u0027."",""stackTrace"":[""System.InvalidOperationException: Unable to resolve service for type \u0027AI4NGExperimentsLambda.Interfaces.ITaskService\u0027 while attempting to activate \u0027AI4NGExperimentsLambda.Controllers.TasksController\u0027."",""at Microsoft.Extensions.DependencyInjection.ActivatorUtilities.ThrowHelperUnableToResolveService(Type type, Type requiredBy)"",""at lambda_method61(Closure, IServiceProvider, Object[])"",""at Microsoft.AspNetCore.Mvc.Controllers.ControllerFactoryProvider.\u003C\u003Ec__DisplayClass6_0.\u003CCreateControllerFactory\u003Eg__CreateController|0(ControllerContext controllerContext)"",""at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Next(State\u0026 next, Scope\u0026 scope, Object\u0026 state, Boolean\u0026 isCompleted)"",""at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.InvokeInnerFilterAsync()"",""--- End of stack trace from previous location ---"",""at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeFilterPipelineAsync\u003Eg__Awaited|20_0(ResourceInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)"",""at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)"",""at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)"",""at Microsoft.AspNetCore.Routing.EndpointMiddleware.\u003CInvoke\u003Eg__AwaitRequestTask|7_0(Endpoint endpoint, Task requestTask, ILogger logger)"",""at Microsoft.AspNetCore.Authorization.AuthorizationMiddleware.Invoke(HttpContext context)"",""at Microsoft.AspNetCore.Authentication.AuthenticationMiddleware.Invoke(HttpContext context)"",""at AI4NGExperimentManagement.Shared.BaseStartup.\u003C\u003Ec.\u003C\u003CConfigure\u003Eb__1_0\u003Ed.MoveNext() in /home/runner/work/AI4NGExperimentManagementEngine/AI4NGExperimentManagementEngine/src/AI4NGExperimentManagement.Shared/BaseStartup.cs:line 108"",""--- End of stack trace from previous location ---"",""at Amazon.Lambda.AspNetCoreServer.AbstractAspNetCoreFunction\u00602.ProcessRequest(ILambdaContext lambdaContext, Object context, InvokeFeatures features, Boolean rethrowUnhandledError)""]}
"
1762871736266,"{""timestamp"":""2025-11-11T14:35:36.265Z"",""level"":""Information"",""requestId"":""4d06b921-e451-4da9-b973-f639befabfce"",""traceId"":""Root=1-691349b8-78a82cce7aa144ff2953d104;Parent=0ecf1a66edd274dc;Sampled=1;Lineage=1:43adf637:0"",""message"":""Request finished 6.114 500 {Scheme}://{Host}{PathBase}GEThttps - 3mybicfkv2.execute-api.eu-west-2.amazonaws.com /dev /api/tasks {ElapsedMilliseconds}ms"",""Protocol"":6.114,""Method"":500,""Path"":""GET"",""QueryString"":""https"",""StatusCode"":""3mybicfkv2.execute-api.eu-west-2.amazonaws.com"",""ContentLength"":""/dev"",""ContentType"":""/api/tasks""}
"
1762871736280,"{""time"":""2025-11-11T14:35:36.280Z"",""type"":""platform.report"",""record"":{""requestId"":""4d06b921-e451-4da9-b973-f639befabfce"",""metrics"":{""durationMs"":21.323,""billedDurationMs"":22,""memorySizeMB"":512,""maxMemoryUsedMB"":133},""tracing"":{""spanId"":""0ecf1a66edd274dc"",""type"":""X-Amzn-Trace-Id"",""value"":""Root=1-691349b8-78a82cce7aa144ff2953d104;Parent=73979ba4e224fbcb;Sampled=1;Lineage=1:43adf637:0""},""status"":""success""}}"
1762871737500,"{""time"":""2025-11-11T14:35:37.500Z"",""type"":""platform.start"",""record"":{""requestId"":""41e8e50a-2f55-42d2-87c5-c88b9fc50812"",""functionArn"":""arn:aws:lambda:eu-west-2:047719656259:function:AI4NG-QuestionEngine-dev-ExperimentsApi-OjinHqzq97P9"",""version"":""$LATEST"",""tracing"":{""spanId"":""41c86c81f987be3d"",""type"":""X-Amzn-Trace-Id"",""value"":""Root=1-691349b9-70ab38821ba4ed4f0d50ec4b;Parent=0ebfb03288968a6a;Sampled=1;Lineage=1:43adf637:0""}}}"
1762871737501,"{""timestamp"":""2025-11-11T14:35:37.501Z"",""level"":""Information"",""requestId"":""41e8e50a-2f55-42d2-87c5-c88b9fc50812"",""traceId"":""Root=1-691349b9-70ab38821ba4ed4f0d50ec4b;Parent=41c86c81f987be3d;Sampled=1;Lineage=1:43adf637:0"",""message"":""Request starting {Protocol} GET {Scheme}://0https3mybicfkv2.execute-api.eu-west-2.amazonaws.com/dev - /api/experiments/{{experimentId}}/sessions/{{sessionId}} {ContentLength}"",""Method"":""GET"",""Host"":0,""PathBase"":""https"",""Path"":""3mybicfkv2.execute-api.eu-west-2.amazonaws.com"",""QueryString"":""/dev"",""ContentType"":""/api/experiments/{{experimentId}}/sessions/{{sessionId}}""}
"
1762871737502,"{""timestamp"":""2025-11-11T14:35:37.502Z"",""level"":""Information"",""requestId"":""41e8e50a-2f55-42d2-87c5-c88b9fc50812"",""traceId"":""Root=1-691349b9-70ab38821ba4ed4f0d50ec4b;Parent=41c86c81f987be3d;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executing endpoint \u0027AI4NGExperimentsLambda.Controllers.ExperimentsController.GetSession (AI4NGExperimentsLambda)\u0027"",""EndpointName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.GetSession (AI4NGExperimentsLambda)""}
"
1762871737506,"{""timestamp"":""2025-11-11T14:35:37.506Z"",""level"":""Information"",""requestId"":""41e8e50a-2f55-42d2-87c5-c88b9fc50812"",""traceId"":""Root=1-691349b9-70ab38821ba4ed4f0d50ec4b;Parent=41c86c81f987be3d;Sampled=1;Lineage=1:43adf637:0"",""message"":""Route matched with {action = \u0022GetSession\u0022, controller = \u0022Experiments\u0022}. Executing controller action with signature System.Threading.Tasks.Task\u00601[Microsoft.AspNetCore.Mvc.IActionResult] GetSession(System.String, System.String) on controller AI4NGExperimentsLambda.Controllers.ExperimentsController (AI4NGExperimentsLambda)."",""RouteData"":""{action = \u0022GetSession\u0022, controller = \u0022Experiments\u0022}"",""MethodInfo"":""System.Threading.Tasks.Task\u00601[Microsoft.AspNetCore.Mvc.IActionResult] GetSession(System.String, System.String)"",""Controller"":""AI4NGExperimentsLambda.Controllers.ExperimentsController"",""AssemblyName"":""AI4NGExperimentsLambda""}
"
1762871737540,"{""timestamp"":""2025-11-11T14:35:37.540Z"",""level"":""Information"",""requestId"":""41e8e50a-2f55-42d2-87c5-c88b9fc50812"",""traceId"":""Root=1-691349b9-70ab38821ba4ed4f0d50ec4b;Parent=41c86c81f987be3d;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executing NotFoundObjectResult, writing value of type \u0027System.String\u0027."",""ObjectResultType"":""NotFoundObjectResult"",""Type"":""System.String""}
"
1762871737540,"{""timestamp"":""2025-11-11T14:35:37.540Z"",""level"":""Information"",""requestId"":""41e8e50a-2f55-42d2-87c5-c88b9fc50812"",""traceId"":""Root=1-691349b9-70ab38821ba4ed4f0d50ec4b;Parent=41c86c81f987be3d;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executed action AI4NGExperimentsLambda.Controllers.ExperimentsController.GetSession (AI4NGExperimentsLambda) in 34.3877ms"",""ActionName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.GetSession (AI4NGExperimentsLambda)"",""ElapsedMilliseconds"":34.3877}
"
1762871737540,"{""timestamp"":""2025-11-11T14:35:37.540Z"",""level"":""Information"",""requestId"":""41e8e50a-2f55-42d2-87c5-c88b9fc50812"",""traceId"":""Root=1-691349b9-70ab38821ba4ed4f0d50ec4b;Parent=41c86c81f987be3d;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executed endpoint \u0027AI4NGExperimentsLambda.Controllers.ExperimentsController.GetSession (AI4NGExperimentsLambda)\u0027"",""EndpointName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.GetSession (AI4NGExperimentsLambda)""}
"
1762871737540,"{""timestamp"":""2025-11-11T14:35:37.540Z"",""level"":""Information"",""requestId"":""41e8e50a-2f55-42d2-87c5-c88b9fc50812"",""traceId"":""Root=1-691349b9-70ab38821ba4ed4f0d50ec4b;Parent=41c86c81f987be3d;Sampled=1;Lineage=1:43adf637:0"",""message"":""Request finished 39.7514 404 text/plain; charset=utf-8://{Host}{PathBase}GEThttps - 3mybicfkv2.execute-api.eu-west-2.amazonaws.com /dev /api/experiments/{{experimentId}}/sessions/{{sessionId}} {ElapsedMilliseconds}ms"",""Protocol"":39.7514,""Method"":404,""Scheme"":""text/plain; charset=utf-8"",""Path"":""GET"",""QueryString"":""https"",""StatusCode"":""3mybicfkv2.execute-api.eu-west-2.amazonaws.com"",""ContentLength"":""/dev"",""ContentType"":""/api/experiments/{{experimentId}}/sessions/{{sessionId}}""}
"
1762871737543,"{""time"":""2025-11-11T14:35:37.543Z"",""type"":""platform.report"",""record"":{""requestId"":""41e8e50a-2f55-42d2-87c5-c88b9fc50812"",""metrics"":{""durationMs"":42.265,""billedDurationMs"":43,""memorySizeMB"":512,""maxMemoryUsedMB"":133},""tracing"":{""spanId"":""41c86c81f987be3d"",""type"":""X-Amzn-Trace-Id"",""value"":""Root=1-691349b9-70ab38821ba4ed4f0d50ec4b;Parent=0ebfb03288968a6a;Sampled=1;Lineage=1:43adf637:0""},""status"":""success""}}"
1762871765466,"{""time"":""2025-11-11T14:36:05.466Z"",""type"":""platform.start"",""record"":{""requestId"":""648e172a-a136-492b-aa48-7f37d130d6e9"",""functionArn"":""arn:aws:lambda:eu-west-2:047719656259:function:AI4NG-QuestionEngine-dev-ExperimentsApi-OjinHqzq97P9"",""version"":""$LATEST"",""tracing"":{""spanId"":""be9c1f338985e966"",""type"":""X-Amzn-Trace-Id"",""value"":""Root=1-691349d5-500388d2637dae2168e7bec0;Parent=2961366adce1fcb2;Sampled=1;Lineage=1:43adf637:0""}}}"
1762871765468,"{""timestamp"":""2025-11-11T14:36:05.468Z"",""level"":""Information"",""requestId"":""648e172a-a136-492b-aa48-7f37d130d6e9"",""traceId"":""Root=1-691349d5-500388d2637dae2168e7bec0;Parent=be9c1f338985e966;Sampled=1;Lineage=1:43adf637:0"",""message"":""Request starting {Protocol} POST application/json://235https3mybicfkv2.execute-api.eu-west-2.amazonaws.com/dev - /api/tasks {ContentLength}"",""Method"":""POST"",""Scheme"":""application/json"",""Host"":235,""PathBase"":""https"",""Path"":""3mybicfkv2.execute-api.eu-west-2.amazonaws.com"",""QueryString"":""/dev"",""ContentType"":""/api/tasks""}
"
1762871765469,"{""timestamp"":""2025-11-11T14:36:05.469Z"",""level"":""Information"",""requestId"":""648e172a-a136-492b-aa48-7f37d130d6e9"",""traceId"":""Root=1-691349d5-500388d2637dae2168e7bec0;Parent=be9c1f338985e966;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executing endpoint \u0027AI4NGExperimentsLambda.Controllers.TasksController.Create (AI4NGExperimentsLambda)\u0027"",""EndpointName"":""AI4NGExperimentsLambda.Controllers.TasksController.Create (AI4NGExperimentsLambda)""}
"
1762871765479,"{""timestamp"":""2025-11-11T14:36:05.479Z"",""level"":""Information"",""requestId"":""648e172a-a136-492b-aa48-7f37d130d6e9"",""traceId"":""Root=1-691349d5-500388d2637dae2168e7bec0;Parent=be9c1f338985e966;Sampled=1;Lineage=1:43adf637:0"",""message"":""Route matched with {action = \u0022Create\u0022, controller = \u0022Tasks\u0022}. Executing controller action with signature System.Threading.Tasks.Task\u00601[Microsoft.AspNetCore.Mvc.IActionResult] Create(AI4NGExperimentsLambda.Models.CreateTaskRequest) on controller AI4NGExperimentsLambda.Controllers.TasksController (AI4NGExperimentsLambda)."",""RouteData"":""{action = \u0022Create\u0022, controller = \u0022Tasks\u0022}"",""MethodInfo"":""System.Threading.Tasks.Task\u00601[Microsoft.AspNetCore.Mvc.IActionResult] Create(AI4NGExperimentsLambda.Models.CreateTaskRequest)"",""Controller"":""AI4NGExperimentsLambda.Controllers.TasksController"",""AssemblyName"":""AI4NGExperimentsLambda""}
"
1762871765479,"{""timestamp"":""2025-11-11T14:36:05.479Z"",""level"":""Information"",""requestId"":""648e172a-a136-492b-aa48-7f37d130d6e9"",""traceId"":""Root=1-691349d5-500388d2637dae2168e7bec0;Parent=be9c1f338985e966;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executed action AI4NGExperimentsLambda.Controllers.TasksController.Create (AI4NGExperimentsLambda) in 0.2547ms"",""ActionName"":""AI4NGExperimentsLambda.Controllers.TasksController.Create (AI4NGExperimentsLambda)"",""ElapsedMilliseconds"":0.2547}
"
1762871765479,"{""timestamp"":""2025-11-11T14:36:05.479Z"",""level"":""Information"",""requestId"":""648e172a-a136-492b-aa48-7f37d130d6e9"",""traceId"":""Root=1-691349d5-500388d2637dae2168e7bec0;Parent=be9c1f338985e966;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executed endpoint \u0027AI4NGExperimentsLambda.Controllers.TasksController.Create (AI4NGExperimentsLambda)\u0027"",""EndpointName"":""AI4NGExperimentsLambda.Controllers.TasksController.Create (AI4NGExperimentsLambda)""}
"
1762871765480,"{""timestamp"":""2025-11-11T14:36:05.480Z"",""level"":""Error"",""requestId"":""648e172a-a136-492b-aa48-7f37d130d6e9"",""traceId"":""Root=1-691349d5-500388d2637dae2168e7bec0;Parent=be9c1f338985e966;Sampled=1;Lineage=1:43adf637:0"",""message"":""[ERROR] POST /api/tasks: System.InvalidOperationException: Unable to resolve service for type \u0027AI4NGExperimentsLambda.Interfaces.ITaskService\u0027 while attempting to activate \u0027AI4NGExperimentsLambda.Controllers.TasksController\u0027.
   at Microsoft.Extensions.DependencyInjection.ActivatorUtilities.ThrowHelperUnableToResolveService(Type type, Type requiredBy)
   at lambda_method9(Closure, IServiceProvider, Object[])
   at Microsoft.AspNetCore.Mvc.Controllers.ControllerFactoryProvider.\u003C\u003Ec__DisplayClass6_0.\u003CCreateControllerFactory\u003Eg__CreateController|0(ControllerContext controllerContext)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Next(State\u0026 next, Scope\u0026 scope, Object\u0026 state, Boolean\u0026 isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.InvokeInnerFilterAsync()
--- End of stack trace from previous location ---
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeFilterPipelineAsync\u003Eg__Awaited|20_0(ResourceInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)
   at Microsoft.AspNetCore.Routing.EndpointMiddleware.\u003CInvoke\u003Eg__AwaitRequestTask|7_0(Endpoint endpoint, Task requestTask, ILogger logger)
   at Microsoft.AspNetCore.Authorization.AuthorizationMiddleware.Invoke(HttpContext context)
   at Microsoft.AspNetCore.Authentication.AuthenticationMiddleware.Invoke(HttpContext context)
   at AI4NGExperimentManagement.Shared.BaseStartup.\u003C\u003Ec.\u003C\u003CConfigure\u003Eb__1_0\u003Ed.MoveNext() in /home/runner/work/AI4NGExperimentManagementEngine/AI4NGExperimentManagementEngine/src/AI4NGExperimentManagement.Shared/BaseStartup.cs:line 108""}
"
